VAR	BCL2_MYC	CDX2.high	CRLF2	DUX4	ETV6.RUNX1	GTEx.Adipose	GTEx.Adrenal	GTEx.Artery	GTEx.Bladder	GTEx.Blood	GTEx.Brain	GTEx.Breast	GTEx.Cervix	GTEx.Colon	GTEx.Esophagus	GTEx.Fallopian	GTEx.Heart	GTEx.Intestine	GTEx.Kidney	GTEx.Liver	GTEx.Lung	GTEx.Muscle	GTEx.Nerve	GTEx.Ovary	GTEx.Pancreas	GTEx.Pituitary	GTEx.Prostate	GTEx.Salivary	GTEx.Skin	GTEx.Spleen	GTEx.Stomach	GTEx.Testis	GTEx.Thyroid	GTEx.Uterus	GTEx.Vagina	HLF	Hyperdiploid	Hypodiploid	iAMP21	IKZF1.n159y	KMT2A	Lymphoblast	MEF2D	NUTM1	PAX5.alt	PAX5.p80r	Ph	TCF3.PBX1	Undefined	ZNF384
KCNK12	0.855529841132813	2.4325499680484	1.40291730370047	1.24186229841092	1.50837829074145	-0.777500676575522	-0.437481900412503	-0.840066981657893	-0.728500257228578	-0.4995668379693	1.44530272907501	-0.586154796214136	-0.847240597524359	-0.37004911019691	-0.584038034742416	-0.448605533095608	-0.444602544356522	-0.381490553426222	-0.477970667306743	-1.10073129418701	-0.976301194280936	-0.463091926126705	2.04227879021747	-0.43199876140449	-0.432162527873395	1.33057401607287	-0.525556734878149	-0.264734707569486	-0.438481334176507	-0.582935383650549	-0.648108878338143	0.380088455929546	-0.526832713815026	-0.329039558874267	-0.641338761541191	1.61393755861645	1.7337399347728	1.50335284705231	1.50164521853912	1.16600615783075	2.05882596484147	-0.730490138100068	1.78038068458319	0.776651833241384	0.962193404013547	0.202630334188118	1.22303008632535	0.459497833887152	1.26223055701572	1.51165559892285
NQO1	-1.01396387232272	-1.71801127678325	-1.37146595782708	-1.37659184514905	-1.76544421244468	0.914825338445675	0.969917230318959	0.500581039894662	0.807714513716972	-0.582354490607843	0.402515547691722	0.717881774149566	-0.152267309375748	0.383574864520461	0.745491178024778	-0.162891806532289	0.120107815248367	0.455454434472046	0.847046728836006	-0.814638278549661	0.296836581521641	0.312285266089337	0.218025178017907	-0.492050304849444	-0.391711272844047	-0.247135338807914	-0.01511592078985	0.347114178145191	0.267617903238454	0.0707088059795197	1.21622157148101	-0.644680446083846	0.854451514674409	-0.156643909423742	0.22221852198584	-1.46887017372808	-1.62079473462489	-1.5867515918912	-1.53779013299765	-0.800277792993244	-0.923826139626952	0.498063073702893	-1.2293363416409	-1.09817415728396	-1.2098917776594	-0.95602951653796	-1.38756063064655	-1.24192243935954	-1.44744880989519	-1.25383652048251
RARG	-1.72439960535824	-2.1477997927244	-0.834214952852088	-1.27609578645573	-1.47962755888628	0.151730562974943	0.33922376210613	0.66000136952906	0.624869923648975	-0.227166892288443	-0.399754554752946	0.361972251903892	1.0993534810918	0.368510782115527	1.11820702701377	0.704900308361214	0.153015178290653	-0.198409353539465	-0.0915076202170864	-1.02247872536979	0.156275721723955	-0.532117521639761	0.736167098590291	0.47913389575185	-0.265728587095534	-0.281916164264395	0.636648171915964	0.686590712872146	1.59929041556218	-0.13154701084376	0.18744775176398	-0.687852615726078	0.571004755607214	0.723519639722181	1.37197341996773	-1.46799846308521	-0.754384870029991	-0.666535563658489	-0.400301336986021	-1.84940422753977	-0.759008847134026	-0.840652738914373	-1.40137623577837	-1.55124222048709	-0.844473011928365	-0.321630610669623	-0.663992983304132	-1.25317702909232	-0.757132127799502	-0.540922698244545
DRC7	0.438794447125852	0.935918861506014	1.1419823208619	1.1345628084528	0.86293155943115	-0.6477851348563	-0.706909170984396	-0.933737113759768	-0.79306551099768	1.11512306225273	0.756049534125652	-0.805861729289271	-0.144240951363574	-0.763560417110471	-0.888552095371296	1.37155556405987	-0.814140322942102	-0.53630467191561	0.885494615835342	0.310434741812362	0.894814660700086	-1.00147767827734	-0.397859058984504	-0.284607438050101	0.739849489372794	1.07051295795477	-0.487184709043504	-0.776637928051593	-0.956386317201711	-0.0080033838928495	-0.48534048998235	3.03440762033406	-0.188946010090725	-0.263854432433449	-0.847047331042049	1.05361593198973	1.07280971135829	0.76992193115409	1.30557851194501	0.0998999488090764	1.26751460762013	-0.480244271930421	1.10848781151084	1.14325934491482	0.940258146643455	0.947388976057352	0.958649898202971	0.803741112566323	1.01212997952858	0.979311559485076
SLAIN1	1.39547906586937	1.13086569869484	1.3956994044172	-0.0282563228984663	1.08883730251398	-1.18848453746623	0.217183844142044	-0.0254859557707253	-0.835495772135068	0.15374956608598	2.08413509638543	-1.11361299698972	-0.934732880669898	-0.713787440627781	-0.654989368306059	-0.330908617115139	-0.410362681416461	-0.797905319112915	-0.546590367378136	0.0921576732154904	-0.472796098469788	-0.732133215032694	-0.832040477930351	-0.557772567382714	0.204374045851176	0.0984627967653321	-0.543693438767863	-0.185603894978409	-1.83383806164423	-0.240082576222997	0.0468882691120385	1.21198901390189	-0.317986621142788	-0.859479500056295	-1.21648806967627	2.14208726231633	0.82315301999523	1.83038970592701	0.676988310201999	2.07409827913818	0.973226713503394	2.05401354575967	2.08161834830708	1.8806436214318	1.79207283106188	1.05617251939218	1.24748643905653	2.05846335066789	1.18397292170874	0.13464522223754
SCNN1A	-1.3536876173519	-1.53712799205685	-0.637393739249962	-1.22500985113628	-0.91092454898942	-0.064912879273984	0.57844952767049	-0.561025853840674	0.361947637831203	-0.31538967361882	-1.11415401507292	0.498748925515289	0.209908609818075	0.369200348861361	0.353826403559171	0.604661618209427	-0.753784041009205	0.570344794632947	1.49576898145432	0.478008657356103	1.14977204611914	-0.650684320826816	0.328221932550437	0.0294092387283503	1.06646302004719	0.697652428429035	0.949164510173026	1.57888819128814	0.780130231170183	-0.510320521030369	0.891269248800047	0.268588341500034	1.33315203381424	-0.0898455908288891	0.92869268923146	-1.32249308217039	-0.644207803944107	-1.0724067776866	-0.594814031173504	-1.06405669666952	-0.986924819975417	-1.85174259646084	-1.23373861970065	-1.35438998804565	-1.00262678674251	-0.679429914527838	-0.513296259398866	-1.29658218022445	-0.791177308326014	-1.07716626978242
RPS6KA2	-0.94319982267277	-1.68379838177624	-0.938243802886532	-1.43477957466218	-0.302622686787392	0.62309601546776	-0.217764766984404	0.259757175351405	0.542749868360893	-0.898435904267704	0.666741220589998	0.520139446783315	0.164402976261639	0.139336479736145	0.283453126647763	0.283100331354631	0.778465536475167	0.181386743470303	-0.0336535425632025	-0.414879326672049	0.897969479694371	0.328405358195058	0.477168951232632	0.381939323225047	0.283533100512545	0.606051782169957	0.125061599979518	0.137970285540863	0.479435709948936	0.339317431397344	0.424156880407203	-0.687612615467869	0.480589231680273	0.471982764692698	0.121636818133453	-1.76325017113915	-1.81227123951643	-0.493090064161498	-1.45628593497882	-2.18443172541598	-1.26668701631108	-1.03384114242994	-2.21664941916303	-1.75131463752007	-1.34920225648674	-1.39519646881849	-0.29197750669852	-0.902364937207876	-1.0347965577089	-1.71444553558934
TMEM200A	-1.26988254547061	0.5111686803079	-0.814040802583518	-1.03393285176822	-1.13580321558612	0.578268680662284	1.35295830768905	0.533411512848002	0.467211424600467	-0.58698295333666	-0.477467781860175	0.607205195600533	0.927749645255409	0.278800065233773	-0.327477986366093	1.27582321208882	-1.0263402013295	0.403862371760374	0.673810588506809	-0.868611390585415	0.828952699273853	-0.448283744171721	0.710548023987632	1.25739243039328	-0.16520653556737	0.765362060942256	-0.0670811773351603	0.1220659177555	0.568033569988475	-0.395670979179607	0.141034169195061	0.21036263989702	0.412209376291436	1.43319908248715	0.512222779129708	-1.56943164969494	-1.46159677529093	-1.37460472864306	-0.993731382345209	-1.39609193709113	-1.61011125780391	0.882883167697514	-1.48167307768342	-1.45963332864776	-1.41964741779405	-1.34604626693441	-0.397512984322907	-1.32572840107736	-0.983522504373654	-1.40061304004434
SCUBE2	-1.43015714375557	-0.889891744985991	-0.857874565195418	-1.37670074102904	-1.07454408534661	0.94332967580647	0.0109493030808073	-0.0237785288485112	1.08099700411536	-1.0815463241924	0.233070723423866	1.13232513560992	1.02733811251471	0.870898568186978	0.387255195437854	0.701614843612991	0.0297800785802843	0.49951140467094	-0.277526353590421	-0.628707072818192	-0.023117039302371	0.346537382062201	0.28584118037166	-0.590911467137208	0.951885478981238	0.787247675028515	1.18842079329899	0.13962375390013	0.365684293074813	0.368184709807829	1.16554599188429	0.125855436722029	0.00393265520323141	0.678573183434862	0.614405095844885	-1.6293184494905	-1.18954120585293	-1.14257996926703	-1.2304393054846	-1.5870026696506	-1.50023587246175	-1.74689467457851	-1.28210668234911	-1.17785602653096	-1.16228686929075	-1.53047082892726	-0.717394633894043	-1.47051493442095	-1.07688531646952	-0.96521329508945
PDE7A	1.49328639732227	1.90627201119401	1.4032164814492	1.39006684275611	1.3277595758492	-0.845549899750284	-2.06381146467853	-1.55906778643451	-0.889295161631203	1.47944085959968	-0.987509475847266	-0.514512224662103	-0.723596807517405	-1.1481398854227	-1.12177628677869	-0.86299662191372	1.22465618764544	0.255327041375338	-0.559681288714736	-1.24613626804445	0.12967711539393	1.79432646252516	-0.793083558482062	-1.21884063814964	-0.118355923431165	-0.362162260734276	-0.260820943944349	0.324239888058199	-0.776795576079402	0.812998178974754	-0.334303440085304	-1.00965452887092	0.442411052917639	-0.979945021069376	-0.717836013644617	0.694108793219187	1.29923563046515	1.13386339124551	1.54502418935862	1.33121023002017	2.04222807247026	1.48026793381073	1.70197166861533	0.974405665651343	1.07925522897245	1.1889137208241	1.08602821193641	0.813191329736681	1.35347000363755	1.19517369288892
ODF2	1.2501385661241	0.994639956241816	1.50339982814265	1.14791180927466	1.16995398351813	-0.412927750434575	-0.768915825497378	-0.190246635796374	-0.133523494853955	0.140585367237437	-0.747005665564357	-0.422115333372671	0.116644203421406	-0.385117108481687	-0.28824912072263	0.125201241375656	-0.54090449530823	-0.521301886358165	-0.764515026933674	-0.292121392392097	-0.522273837651435	-1.15803883050408	-0.60689470037258	-0.308559354165305	-0.632291185658786	0.783667046395044	-0.183339284912924	-0.6001870397096	-0.177317610525966	-0.026509517524642	-0.490601219329094	3.03453859075828	-0.548393524047054	0.0801031897268757	-0.334889877316404	1.02370412416618	1.22917375036362	1.03414118223094	1.69768369604544	0.975527667375908	1.47853684230671	1.10298752432308	1.33724588306066	1.5558224927543	1.55747078123794	1.67978283751736	1.15727111673472	1.57434799363555	1.16425487044727	1.35078708410274
OGFRL1	2.00626447696573	1.64443233454121	1.43541066169802	1.29050938270033	0.972436717316132	0.387226973916146	-0.702998705260041	-0.344116071866723	-0.842887069584837	0.609052091581601	0.772205272483276	0.489730446453701	-0.700819623785388	-0.398441235245864	0.456472075190854	-0.715002059315489	-0.519248980429956	-0.514503773235562	-0.85787199888643	-1.44321027161369	-0.15813156312454	-0.619626590142792	0.712795713557702	-1.24869935009228	-0.68036093891138	-0.338922457861204	-0.567416081025367	1.14767118391829	0.548913357998684	-0.362122192599273	-0.675427989587701	-2.00100823942833	-0.755749138213551	-0.671295493874863	0.177699795031415	2.26356645575513	1.94134755501374	0.799664136581318	1.2396258560646	1.36873008103489	1.02373499132846	-1.56531760708303	0.885812427059045	1.31000242580435	1.17834228192902	1.86180888380451	1.50006671411441	0.699063245419997	1.36336531104411	2.02277368326
HLA-DRA	1.6556615745008	1.54584291936829	1.35123643988745	1.61017689500404	1.70733768112855	0.255866380768862	-0.081072490665518	-0.140197808410599	-0.592755232909655	1.38804480958518	-1.41126004351784	0.14898399715902	-0.530106784480649	-0.576962965991515	-0.605175864829417	-0.490917577208202	-0.712247671545748	0.548534475517076	0.00573402947291785	-0.882126523472596	0.795931970844438	-0.858825264728594	0.212720355894774	-1.3296115642951	-1.10045620247068	-0.731156182433816	-0.601928321884371	-0.463183896624659	-1.22223332466423	0.976721186536049	-0.575519580367342	-1.80203883463168	-0.504614173959758	-0.552200366057136	-0.58450355447656	1.26444040488174	1.45041997022725	0.712847228540113	1.11476799281583	1.49507325324927	0.792469866614919	1.94439417019261	0.441193381266584	0.249666391924242	0.963086118529585	1.24714082912682	1.54478490699243	0.904500333253049	1.29581110978953	1.32861420724785
GRAMD1B	0.203156346441993	1.1258026129585	0.856522565732018	1.38990634596233	1.1463664683241	-0.905619303518768	2.46809127021555	-1.2906394040643	-1.37990927882385	0.269196122614056	1.58747517364864	-1.02571387275778	-1.37786246517711	-0.691785917455487	-1.20275548536219	-0.509201665312045	0.0743381470228934	0.603719210039478	0.427696347753469	-0.669485879704195	-0.48851099199929	-0.189929302064016	1.23693164586595	0.863692723735535	-0.600784475718536	1.12153078495329	-0.961551054696923	-0.730309756000449	-1.11652709191572	-0.230127531615855	0.609556326153675	1.02919329316646	-0.134833656436971	-1.06561088289995	-1.30062770761801	1.06785047014962	0.473878045797779	1.12315508576083	0.649061664121855	-0.231086848129181	-0.384752388645166	0.0955613968103323	0.584987647763714	0.688074845765426	1.05195574384481	0.682377918025045	0.687157610182006	0.961702704418057	0.673394097071681	1.06063912416114
SCUBE1	-1.34837434373854	-1.40455176560007	-0.859108705261732	-1.26313716104781	-1.00351654330051	0.00781762447095726	0.953285025678875	0.42308508636522	0.457542298333797	-0.67268501687319	-0.335839446538441	0.166755600152372	-0.0426358632877343	0.404274102096651	1.08418697475895	0.259232010858402	-0.672605847850716	0.729061932641269	0.661793449739828	0.750287570447566	0.940265454168621	-0.1509001893182	1.59067849323172	1.49399121125564	-0.835490540571062	0.702270804750192	0.209002684740661	-0.314496262089206	-0.487799810250276	0.960215847552261	0.703531569396852	1.06256049042887	0.147428779731279	-0.273285123240284	-0.242891292281357	-1.25557903520986	-1.09000336363601	-0.821478599433713	-0.971630501087056	-1.3067099173478	-0.643211951420868	-1.81474330316939	-1.00971507129431	-0.992109463286172	-0.898429995541414	-0.616036765097975	-0.845188097852213	-1.31824472427183	-0.937560252050017	-0.674738424066502
PITPNM3	-1.01007058202964	-0.604653551346883	-0.981458167976776	-0.683229792227094	-0.705818334053195	-0.156941738472116	0.409905946886511	-0.367755876617356	-0.0233516035800386	-0.981437151726266	1.35160296693004	-0.152200267723534	0.164761751871781	0.831738031191867	1.36375857840333	0.458311923687314	-0.579669841355772	0.0906901397652048	0.281742352334393	-0.249785147534625	0.15634415779405	-0.600074555107214	-0.0805626329755691	1.53327964934303	0.0609217661962548	0.0925622362456609	0.531806565073729	0.600289776951007	0.593432714044995	1.98415385455548	0.68408860503767	0.59523991778632	0.278916777212463	0.167845399021269	0.705565306960388	-0.870016667912134	-1.17783495695777	-0.824652313231222	-1.61739747874536	-1.25497340636862	-1.04213410455326	-0.927522070969273	-0.432678536545652	-0.755316611169083	-1.00704352459975	-0.91894936596795	-1.09311571618994	-0.74590944202663	-1.01031696319008	-0.547046250039937
CFAP36	-0.387712315806811	-1.27325073601258	-0.779862838532221	-0.658964402769263	-1.21733529267185	0.184218492742493	0.292429714933244	0.553347083634787	0.283721751337865	-0.888951971651314	0.888798117408539	0.227408043353313	0.387944074925527	0.226820505766019	0.184843869310537	0.478927649024017	0.0876621592832852	-0.307619359020995	0.475935059179981	-0.690516458195779	0.00660906770242614	-0.3512929232752	0.313564762446567	0.704281442835019	0.0849883925203762	1.28229044562452	0.25965852578313	-0.0682159806116991	-0.258402732231194	-0.640151904441845	0.297292720155775	1.45693180510668	0.55273227131668	0.492533388822664	0.055101829675625	-0.414474194983988	-0.996510021076372	-0.867314158486615	-0.811432200865031	-0.657022884320264	-0.108689131602183	-0.020887631432163	-0.180110892856103	-0.885019851710344	-0.767838730925418	-1.04379117728191	-0.907647391333624	-0.55853642395419	-0.738059146616042	-0.48701843366503
PCP4	-1.28778609950517	-1.25974081550698	-0.984236425706143	-1.19850109696967	-0.405379432090255	-0.357544148273821	0.734862074597143	0.203332454125516	1.61901565451576	-0.641506320317899	1.5072194777494	-0.356322692676975	1.30445633128262	0.928516481743419	1.14700766494902	0.15481984548716	0.283290176815742	-0.130563559523301	0.911591722845942	-0.636535464941714	-0.646870983384267	-0.669323800719634	-0.0249384432012229	-0.231996586684397	0.173701169889599	0.38824780865346	1.56137049164892	0.711850409022763	0.0687883268532625	-0.201749806708569	-0.102143022657601	-0.354290029528022	1.58057575440764	1.13859193328697	1.16941425026861	-1.35601863422959	-0.916741133191108	-1.1777873658474	-0.592600571070291	-0.758539077440228	-1.24576717070084	-1.33325969503173	-0.925897526389186	-1.30910432876394	-1.27302344457736	-1.30997424217977	-1.20828328045685	-1.19919064822459	-0.894519735636636	-1.32673762244354
AGAP2	0.970444512262639	0.906392019741174	0.918904024827	0.375148934369002	0.776417696628477	-0.342695674958124	-1.15229012379078	-1.39226321242201	-0.803478521184679	2.11632717201682	2.59050567337439	-0.789361094258911	-1.22821306494619	-0.458496843114141	-0.322356588396543	-1.12722154647908	0.323331155012951	0.23766456900283	-1.42223404479408	-0.941024934895345	-0.247934400106664	0.841974806749439	-0.815236389504813	-1.49069616612767	-1.0014886432534	0.470551406729147	-0.650238664362731	-0.59022249070684	-1.24497144736803	0.935040117630906	-0.61216615032927	-0.963295283557367	-0.480647851853243	-0.93174733146889	-1.08597562299161	0.508252098762996	1.15756581243634	0.537493900667442	1.30257210509722	0.0132907623658274	0.998763197661358	1.28643122030826	1.13529917874452	0.988373723673175	0.511655724417417	0.553072930443997	0.802746889165147	0.897975616625299	0.894632530199724	0.923428692094067
PXK	1.87944721969837	1.62794602686286	2.01351021117843	1.23566446639733	1.41678226358682	-0.274759319093803	-0.463260889252387	-0.392332023288966	-0.309544085466998	1.68947593205668	0.838024113839381	-0.657567822383142	0.939508582350104	-0.278674868935141	-0.596702918150128	-0.501952835476951	-0.783298619331524	-0.473487053350836	-0.759812583330883	-0.993099210036611	-0.426951530334182	-0.121346946406024	-0.302367370585019	-0.419463381218163	-1.23633685510365	-0.978516593382856	-1.0773080291065	-1.19253336773028	-0.258645817351848	-0.153664249425082	-0.598560968043516	-1.24807468231123	0.831557125380961	-0.0135677907924486	0.298045108116688	1.5282600684355	1.08918605897142	1.59524685779535	1.48569658402582	0.843841218697116	1.94603916038566	-0.655613806817254	1.89327097215376	1.70899956606832	2.30006191113252	2.49702990910088	1.76035218156921	1.87251041696791	1.637286287978	1.52026183225854
